wallet,deposit_count,deposit_usd,borrow_count,borrow_usd,repay_count,repay_usd,redeem_count,redeem_usd,liquidation_count,score
0x0553d865f1b279d87fe296ad28af11b02a7274ef,5,814.1500443477162,2,1.510883547344832e+20,2,1.5011111783867685e+20,3,1.5005151491828266e+20,0,675
0x0511ff29c615e4b1065da22819195b7080a1ff28,6,328.29533589295113,3,179.63367375808275,3,71.03455119669704,4,268.5658398133318,0,675
0x0614d8ff2f527455e8fd8b4ed88abf3eab918f76,7,172.27710334984312,3,105.68235785746228,5,94.05281563733001,7,172.16643192027527,0,675
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,2,3.828728952721541e+21,2,1885.4936574772844,1,238.55881336892182,2,4.7893156545167006e+20,3,673
0x0108678baac8accdcbff80294564f74725330907,19,22133.16833442753,1,1.0006708653235919e+21,1,9.99611922202629e+20,4,17624.139285346435,0,672
0x01977c44632eefb5b2868e18c902584ccad574d7,2,70553.29212533652,0,0.0,0,0.0,110,7.064039205371928e+22,0,670
0x01952760a2f72cfa13b3557b6e015b40126961c0,22,19773.554128272568,5,4199.3444491700675,2,4246.936534086696,24,23602.26110515386,0,669
0x03413203ef38895fb2661a62046949893ae9fd6b,10,19888.755378807953,2,18115.281447363675,3,18082.684742248362,5,19858.686690911316,0,669
0x0350520a1e54dd49848db2ee24540713f2620c55,1,18733.19807420731,1,6.891945234427831e+21,1,6.846400351940401e+21,1,18609.400196446524,0,668
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6,5,33057.542472792564,4,17464.95952944965,2,2132.5465720132133,2,2133.618122724535,0,667
0x047d5247698a111b34d7dde3282f07fd154cb759,7,90819.09955427237,6,56627.620173812524,1,7538.871862682099,0,0.0,0,666
0x05d5b5d8f81b61ae473cf223aac694f13517a939,8,16775.96809885664,2,602.4280993500013,2,605.0710738968943,5,16546.338383803697,0,666
0x044a9157c17119eb476f564da8a9b03dfe5ac7f1,2,1.6734899039932538e-06,3,16849.87933303631,4,7281.333755380819,0,0.0,0,665
0x00ba8ccbf0c1ce62834d72706fe3236387f5da35,4,18449.31922010261,2,6527.9595633182835,3,3990.9730236142314,4,9845.74414718943,0,665
0x0416c2fe328fff0fd6039554c75c3d3fb2db94c4,1,28617.57514636253,2,30015.013925870153,3,16012.221750140989,0,0.0,0,664
0x04c9481dd5aaf3a65d387b5e8c53e805c95cb70a,5,38678.50791715538,1,10003.946933728113,1,10012.431856939353,5,60833.38645428699,0,663
0x04ec1f418d38fb0f849d62eacf9727ad9f8e410c,12,65732.8510383149,7,28100.429631169663,1,1001.5816064217593,0,0.0,0,663
0x0613036cbb45c3eeaabdea389df101d6022f3684,1,12787.577870930647,1,5.02253023726539e+21,1,5.02253023726539e+21,1,12787.577053415118,0,662
0x0501ce52054d546b62045da91647212e00d85f9e,1,10456.131373687667,1,6.667391042175675e+20,1,6.667391042175675e+20,1,10456.131373687667,0,660
0x009c52172355d5729543a64832249638822ff8c9,1,10595.599431830004,1,1.1210123751292946e+21,1,1.1210123751292946e+21,1,10468.160956556554,0,660
0x04c3611d4504b454f1309e0f523db8d0f95feac2,48,46566.67612493466,8,13388.571168723816,7,2621.041208402217,35,28278.823911457624,3,660
0x00da9446b29e3d2424b9db0c7e701ad33fdfedf4,1,10589.345472070205,1,9.988625596212327e+20,1,9.972522719424983e+20,1,10672.218514026614,0,660
0x03270912905f63b1b2b99b9a520a86810aa07f89,5,10499.1174386584,3,1563.7861155812798,2,505.291578150006,7,7991.380228511805,0,659
0x01fb51f8a664f0f2b7cf8f6eee89f7c1b7e05ba1,2,141884.68178514286,4,32053.86992095577,0,0.0,0,0.0,1,659
0x03c65122e67c382ac316312ec5ffc1efdd1df219,1,8573.41981823503,1,1.1174684498688297e+21,1,1.116033440050104e+21,1,8612.041428190232,0,658
0x057313f0809f338763ddfc005e43ca7d9fac0a10,1,8167.400456674664,1,8.063640750654972e+20,1,8.063640750654972e+20,1,8148.045754653809,0,658
0x002e5e69ae7c8999834ee24aeb5c26ad05433820,1,8185.806955103061,1,2.49553326724266e+21,1,2.49553326724266e+21,1,8185.806955103061,0,658
0x03baaf9745e06fa191a150be5688501cd210a274,1,7704.00940658047,1,8.95487262467445e+20,1,8.95487262467445e+20,1,7704.00940658047,0,657
0x04a610f9b627d61b1be63f6dbce3cf67ee38a005,1,7598.775671070261,1,1.996722480847279e+21,1,1.996722480847279e+21,1,7598.775671070261,0,657
0x02ebdd4d10b91e3018c0706a39a02c5fe1c893ef,1,7007.051254927081,1,9.01132247847015e+20,1,9.01132247847015e+20,1,7007.051254927081,0,657
0x010eefc75fce6c266573960812b987fa22b6c64e,1,7371.382140679512,1,2.2367168056529393e+21,1,2.2367168056529393e+21,1,7371.382140679512,0,657
0x04fc359e0a815db4ee2498873da41a0143a594aa,1,32767.135037217027,1,5.928040318256752e-07,1,5.928040318256752e-07,1,32954.19156510748,0,657
0x01b3bd82da83c842d8220c8fef9358abeffd537e,1,7460.456063991516,1,7.048504508928925e+20,1,7.048504508928925e+20,1,7501.0905957611485,0,657
0x00ce22866efe39c055ff21bda32b179a7683ab5f,1,7576.732301250011,1,2.502302775000004e+21,1,2.502302775000004e+21,1,7576.732301250011,0,657
0x04c9ea8aaa2bf73bd0301a314d8d865b89843587,1,6249.683655215881,1,9.987538098365386e+20,1,9.987538098365386e+20,1,6224.037548508264,0,656
0x03df1de3f2b9c9113a431eabc78264a01a2c2d50,5,6116.317484617683,2,4537.058152599093,2,4553.5971785907295,5,6131.453103994996,0,656
0x02a5f4b01a1e60c1c1e96b7e5ccff7b083af88b1,3,10730.369896541104,2,4485.694284322615,2,502.2126832679119,2,499.4808905538646,0,656
0x0146a22337780c55e9d2af2f39139a6174fb828f,6,6960.536286247026,3,3538.9475454243234,2,2782.4996899128546,4,5462.274709833522,0,656
0x01e4ac55758ba9f93d28aeb4f3922b6a7905aaed,0,0.0,1,31748.559427405016,2,63497.139688203315,1,44234.96182084346,0,656
0x017fe812df7bea272511a47955099a9e8d20282e,2,10185.870709514817,3,10023.68235646499,2,6031.749444748084,3,7.994928180753252e+20,0,656
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,43,6880.0129327953055,2,5618.461046536502,2,5737.292361883002,3,7017.567625392069,0,656
0x01e91f9f5612d156f617474a8c231fa3eda78f56,16,5683.5599297415,2,3563.0153264276496,2,3475.465960102161,3,3601.623358866823,0,655
0x025123f35f34993e0ac581f118271e6170e2aed4,1,5687.292761083044,1,1.5687323066367274e+21,1,1.5687323066367274e+21,1,5687.292761083044,0,655
0x00cc1cf9b3c95b432a90878bc2c2dbb7a3daaccb,1,5899.12478844413,1,4.99561941550621e+20,1,4.99561941550621e+20,1,5899.12478844413,0,655
0x010f6b049a5e8e963060b283486795630e5d83e2,3,13601.671410106053,5,8114.543048492091,2,452.1297144435692,0,0.0,0,655
0x0027f7335d610f15b325baa5798414548720fcaa,6,5708.1980037841895,2,1568.6763662421108,2,1571.6110933811847,3,4252.486168474447,0,655
0x000c8e2871750f458bf1de8ab528dda09bc95db6,1,5480.588573862457,1,2.366767191230522e+21,1,2.366767191230522e+21,1,5480.588573862457,0,655
0x03ea93102dbd5cecf952b6715d591bf58b6a657b,1,15443.789633960314,3,21337.752901872867,2,9997.630163732998,1,15527.639362633872,0,654
0x05e5ab383f3c2d423cfd118b83420261ab0990bc,9,5273.040204600128,11,1616.5901827438688,6,1021.8634318807833,21,7005.511169344862,2,654
0x0451864cdd0cb179893eb91057da7746b5b1973b,8,4091.2607088269024,2,757.3205031995642,2,761.4015912039303,0,0.0,0,654
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,1,4810.943076605095,1,5.00055488541656e+20,1,5.000594456675412e+20,1,4811.019218775008,0,654
0x04998145f9615270181f46cacd96e3fb2275bb64,4,4542.899198527071,2,1179.554705664777,2,1180.4450555252922,0,0.0,0,654
0x027ec37fe00524dbeeae9c6ba96164f84eca09bb,1,4573.863558488783,1,8.997754566635114e+20,1,8.997754566635114e+20,1,4214.719454580262,0,654
0x04e2b5c5d91f7f630d36142043d8a1752af689c0,1,4056.299303719259,1,8.91693130782345e+20,1,8.91693130782345e+20,1,4033.119337471536,0,654
0x04d1e3032002bf14d508b9be1272bcd391991740,4,4475.747686339933,2,2.0068641389657905e+21,1,2.016449367161295e+21,1,1.9397465047743882e-07,0,654
0x01d37cdae14bc9e2e10b6a71a0c72998f44e225c,1,3063.302223360006,1,4.0449683152000084e+20,1,3.9982123360000115e+20,1,3254.9388544242647,0,653
0x0035e2e614e53a5ebf5a518dede926a7fcec4f91,14,4286.286065817431,8,1471.6538980100252,2,914.9663936533416,2,1725.3034179860115,0,653
0x0073245e2bf4f38400634d4ba7527bbd34bfc6ba,3,3601.368133188986,3,2.001488477125827e+21,1,2.0252347169410064e+21,3,4756.882640543392,0,653
0x0257ffe501e6d7670c5510b6d8a558eddea79475,2,3668.685331499658,2,1606.1082013670011,5,1606.6140948457537,0,0.0,0,653
0x0450d81146ae1eb15d886b0a35673dbb9e74be19,1,3210.525331200003,1,7.025405587200009e+20,1,7.025405587200009e+20,1,3210.525331200003,0,653
0x017c4d3aff4d726da43846579fe49c3646abd6a6,2,3499.0100449360248,2,995.6397632174612,4,999.8085640039731,1,3158.4732206463746,0,653
0x0464fb56ddf5dfc14b13d3b9c064f8732cbe012a,4,2301.826065657146,2,1801.5229279406356,2,1795.7482161129694,2,2294.147381529767,0,652
0x021fe7301b7e40ef740ba6bc4957864967aaa2f1,7,3727.850253497138,2,2099.3869157172285,8,1029.3967629354597,1,994.9519554491179,0,652
0x04c66a0474f1c6dee2a36fc6254f60989ba2651a,6,2015.9035929458198,2,787.6038724299497,3,788.9486283187729,6,2422.8850334854783,0,652
0x05924fea07959afc5ab178eb9de5403850299214,8,2919.9348982773777,6,5.5939934927938755e+20,1,5.557098026956891e+20,0,0.0,0,652
0x04b5171a7265fe54b02418c345cf4ecb7a6deb11,1,2400.2657050527396,1,5.020523352500015e+20,1,5.020523352500015e+20,1,2400.2657050527396,0,652
0x0062cb1c249a8579e155794dc86960e4f88af402,6,2053.0225478379525,2,200.08312338378698,3,199.66776584856842,1,0.15919337177014745,0,652
0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,18,2794.8102335605518,10,1001.3302590384008,2,255.2412760953352,2,255.23123341158262,0,652
0x04841cbcc7676ddfe8146e8ad3aa0a478e843792,1,2579.8271904000003,1,6.993988150823875e+20,1,6.993988150823875e+20,1,2579.8271904000003,0,652
0x021d8505c6526352848beab51d87f89ea75446a4,1,2864.457131166971,1,1.1988034129936518e+21,1,1.1988034129936518e+21,1,2864.457131166971,0,652
0x007e8e7ccdfc45f0a6319a3aa938203126f1d646,1,2635.0143484072655,1,7.79971768698578e+20,1,7.79971768698578e+20,1,2635.0143484072655,0,652
0x027011c0fd7e86ab7fcab831b204fddfb6af2ed7,7,6042.745266767175,4,3825.390724041597,2,549.0263534898792,1,46.991302915400055,0,652
0x03eb284b79b93e3e6813ea28c210d3a08a9eaff2,2,2001.4136101919244,2,1593.8132719010127,2,1594.2806743424444,6,3597.3355380469397,0,652
0x03d225884a6f01eb076ebb6a1081e1bfced8cb7d,3,2348.065408148982,2,1368.288336475532,2,1363.9717147285078,3,2340.3792773205923,0,652
0x0011730224657eb527cf736039854c3a3f140e63,1,1507.3242050250017,1,7.380253561825902e+20,1,7.380253561825902e+20,1,1520.678661300002,0,651
0x01ec73e85387403880b4e3bec129011d705597a5,1,2001.991211844086,2,1494.3287216959486,2,1491.7820230137474,3,3483.149529725207,0,651
0x03f5c2747f164d5ff2e52161190b077c7219070a,7,1968.53934717884,1,2.4852670875000042e+20,1,2.4966233053899325e+20,11,5.29922235374778e+20,0,651
0x01b572c14af90297b04955659cf86aec87dad0b2,1,1261.2681191124022,1,2.9972204136000055e+20,1,2.9972204136000055e+20,1,1261.2680534783285,0,651
0x01e198818a895f01562e0a087595e5b1c7bb8d5c,30,101436.48008064249,13,262.1297865409356,0,0.0,7,2.790525268614495e+22,1,651
0x043be978300c684c8f691e086414155d5f9d6f2e,1,1507.2426906279802,1,6.002060473745054e+20,1,6.002060473745054e+20,1,1507.2426906279802,0,651
0x009d3342ac1246d0e95a7f6772e11ce9f07b2560,1,1109.4231204445066,1,2.644963534953689e+20,1,2.644963534953689e+20,1,1109.4230538791194,0,651
0x049a198dd6d7937a07520d6f0f6c3570d7b00d9a,14,2925.087748646954,10,1510.3491626943762,2,175.1787170313422,2,197.00085106554585,0,651
0x050720de5b724af8082190ae387174f5fe472d4b,3,1042.2257330339507,2,542.5123465647739,2,542.8180473833878,5,9.104270166016e+19,0,651
0x00c98bc1a9458f9fb28887da8172e90df88da379,1,1517.6722176000033,1,6.360981248160013e+20,1,6.360981248160013e+20,1,1517.6722176000033,0,651
0x04d34271e0216a8e3bab7598557112f70a06dc48,1,1021.8123526945859,1,2.6139093747214352e+20,1,2.6136292425171403e+20,1,1021.7028145948091,0,651
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,14,1478.8000350081732,5,252.16747297344597,2,38.73223052990231,4,129.77956206732748,0,651
0x04cd5ffd4e9ef854e03b7e9fe865301b540048c2,1,1985.4235488100016,1,7.001203025509219e+20,1,7.001203025509219e+20,1,1984.626677110001,0,651
0x04bdc271b7afd68bbd52c9366880849c15ba42b7,15,2133.6435696647604,7,1002.3809442467328,2,175.88394191105908,1,249.97547290326298,0,651
0x056a2909f81c63a6b18798c335a3f593402489c5,8,1162.9261499507118,2,4.816948120708331e+19,1,4.8422206406194864e+19,11,1.4472447978585426e+20,0,651
0x037a28da412268621439c31fd0d54dbb511d47b4,1,1671.6198655186809,1,6.311901774293468e+20,1,6.311901774293468e+20,1,1671.6198655186809,0,651
0x03607361b844e659f4e8846af200074e219513e2,10,820.2568872495295,9,6.253899257379529e+19,5,220.64246239452817,0,0.0,0,651
0x020b1d7007c0d7c42fdb22ed5c31590ccab0c402,1,1390.5068433696442,1,5.99591467692961e+20,1,5.994112368000008e+20,1,1395.6096440000022,0,651
0x0128883953744d1d302421534757fd6f2d8ba88a,1,1395.084798811971,1,5.007054908924303e+20,1,5.007054908924303e+20,1,1395.084798811971,0,651
0x04bed630357309dc193bebce09a2ae1381166b33,3,1215.339865737224,2,301.6118192217126,3,302.91635985805436,0,0.0,0,651
0x056e5648032e696461424fefbefd5660acc56d9b,1,1412.6217177478632,1,5.6438968673121875e+20,1,5.6438968673121875e+20,1,1412.6217177478632,0,651
0x03fef33df5b760df1bb3d4d5aedf69402b48cdc5,2,1261.309616577021,2,561.1168638504212,2,545.3034228321043,2,1168.322719000278,0,651
0x0264ac5bc4626a76eb59a761b1075a36c7b2b860,1,1407.150233600001,1,5.4950388064000036e+20,1,5.4950388064000036e+20,1,1399.8900312510848,0,651
0x05264ed450de7be1e0a4aeda3fb73d23e2abeb7e,3,948.0627591784611,2,360.29297996647716,2,360.9679623561668,1,360.61512045643747,0,650
0x01d4de1128e47b400187cd81a5cfae97a6e55bf1,4,0.13034000011274519,2,649.3432109709138,2,650.516038899804,4,1.415754611900211e-07,0,650
0x05390ba1f2c390fb4c69a252f9292e06552e76b0,5,607.7114769661409,3,200.36826736622604,2,205.134131551118,0,0.0,0,650
0x0505bad45bc350d3fdcd670800343626696d5ec6,19,478.73857194826775,7,240.51331068244988,2,2.926319324266216,10,3.2468173907725664e+19,0,650
0x028062ffc2a94ca94e464240142c956d10fa449d,0,0.0,1,133372.50527969797,2,267702.3650815499,1,174202.64835767538,0,650
0x00f57a995e566fa107d36ca5443629c7bee31213,1,0.00048093147236687314,1,120232870391509.47,1,120232870391509.47,0,0.0,0,650
0x00cfbd5d2e36dd8182318a074cb1f399b608bfec,4,295.94196072187617,2,100.1714760799368,4,99.93785194250776,2,107.08180020803943,0,650
0x023ebb99d4b85e6470c6e45a3f2e70ab446d3e7c,1,2.2730475876687937,1,1.0136807662960146e+18,1,7.96976672626967e+17,0,0.0,0,650
0x04566e55bd811bf6e3e164a3ebe49cbc85369bcb,0,0.0,1,1.10313383627546e+21,1,1.1031342688927167e+21,3,1497.6842759806111,0,650
0x01a4615315104084dcaaec9a847e90ce5cfbf8ea,2,96.31413565226984,1,7.913036714997314e+18,1,7.91388169473729e+18,0,0.0,0,650
0x05acb1438730ca2e4ae69689c82a00731752a400,0,0.0,1,1.753663144172145e+23,6,3.496200931604028e+23,7,2.354810430059855e+23,0,650
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,2,152.21358636082593,1,5.619790776887987e+19,1,5.619790776887987e+19,2,152.2135816835348,0,650
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,3,525.1131836117654,2,84.76239155771833,2,84.84200812573559,1,40.10389584801035,0,650
0x046d749b3cf095dc2bcf9a82a9de43966b29cf49,1,1.1191814376473717,1,9.962208407837088e+16,1,9.962208407837088e+16,0,0.0,0,650
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,2,402.2311585322424,1,6.530011715500009e+19,1,6.500028191667561e+19,1,201.1155858059796,0,650
0x052f97b6d5fbb925ec65f963bab19b444798b568,7,310.31531657618814,4,118.17618873257553,2,118.02008028781461,0,0.0,0,650
0x008bddb9cca2d92deee55a50d0f358eaf4b7f076,9,393.81444016715625,5,211.1353824154206,2,110.98533886303653,8,371.4323665264884,0,650
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,18,310.7990219224185,6,234.9140787697582,2,160.72430435328374,3,205.62457809025494,0,650
0x056aedee9d9817627996c2e76fb08b3e180b8184,1,9.98343097543043,2,14.01903600807417,2,13.982414290895417,1,9.789988388115601,0,650
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,6,844.0603700664218,2,310.13514373133836,3,310.2457215618399,1,2.2260427755740136e-08,0,650
0x008ae504ac6c0c89d32009c02b3a92e57fec188b,8,396.67343822481837,7,134.9337402539106,2,33.18584329494934,0,0.0,0,650
0x00a3d4e0134ff2046e9c9b83d3321625ba3da1bd,12,0.02639944983540196,2,0.000771169544044299,2,0.0007716374869145269,0,0.0,0,650
0x040e07a1623f39d6161be7337a8810328e79b97a,3,191.29297972744564,2,80.01654761037035,2,39.97376380300313,2,80.01219665585991,0,650
0x032f074dddcb996b0da95402800653a1c1c5bf37,1,0.5595907188236858,1,2.7979536075334333e+17,1,2.7979536075334333e+17,0,0.0,0,650
0x05b95e058f04185f3aa8c47f025c2ce00a50ad6e,59,2854.1448505707067,2,2005.7655618592887,2,7.247277716681582,2,401.48013764272645,0,650
0x04469b770821cec9cc3a1e8dc92e4635faf9bca6,2,114.46265265979802,2,148.84146987160597,4,151.3387982260864,0,0.0,0,650
0x059ecc2543ebee56fd21209a229969286840ce3a,0,0.0,1,3.113941153350268e+16,3,6.244258383000728e+16,3,350.1689861554638,0,650
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,3,14.913646017684638,2,2.0011879464820934,2,2.0011879464820934,1,4.896096423923358,0,650
0x05d45037ed91c3a6ed96935ec53e993c9cffb610,0,0.0,1,2914552.895488374,3,5917608.232156698,3,4334088.381151764,0,650
0x039ec0b36450e9b2c5f59a3a6fe991469ac744f2,4,314.56991335817736,4,1.0045668760380682e+19,1,7.119851950867271e+18,0,0.0,0,650
0x041a89f3b7ad2eecbfd280a4ec567ed88bd67f49,3,456.84819135327996,2,114.75885402788796,2,115.45241664960285,0,0.0,0,650
0x041ae646d4c7bf8901808f1587464e0809567c77,2,50554.65904263695,0,0.0,0,0.0,2,50457.88072385239,0,650
0x0136f37e3373f91e6fc2d2ac76f0d01701754fcd,2,928.8446835468378,2,384.30237042882317,2,198.26440111849718,1,1.0082974654261483,0,650
0x039f620be875aa9c3d70fe9cf27a7c9192a8001c,5,244.36212910066368,2,184.70499282061675,2,195.38631060085967,3,235.8175857312795,0,650
0x058b6e3812f85da4468cf55d98361436bc8e34f6,3,171.9944155080591,2,53.53442734338675,2,53.67088904527401,2,53.620064802439074,0,650
0x04f273dde0c27ae188f81246bbda93f444cd9dd3,3,164.39249970575838,2,73.37512439776471,2,73.3751415129359,3,164.39253090104415,0,650
0x00f8dcbf7f64e30efff649bd9f137af0eb80e4da,1,14.931035691624043,2,3.3809581430048166,2,3.3860141834590083,0,0.0,0,650
0x03b79d2f2b47661e29b11605b55e34e7ac5f011d,1,0.17609612687844484,1,4.409880832790927e+20,7,8.818675069999483e+20,8,4.405943396047062e+20,0,650
0x026ad6ecd5124809d5f3b393f6a94ac195ca55b9,3,385.09059961247914,1,2.028545706818531e+18,1,2.028545706818531e+18,1,3.9965240581852295,0,650
0x03fde9f49e46f4b0518a26bfc8bd29569dbc40c2,0,0.0,1,8.010545717660422e+20,5,1.6006564411437146e+21,5,1.3690453904259374e+21,0,650
0x0132749dd84ea8a0b242ff61f97ff40f96035df3,2,162.44879142447965,3,65.64845177567749,2,65.77047502145595,3,7.473854476309291e+18,0,650
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,2,3.8483360812127914e-05,1,139928.59113998347,2,141397.14909973717,1,2.616136152604207e-05,0,650
0x03c559e75e6f0340dd23559fb19758584a3774a0,14,110.15423447725313,3,50.49700508746728,2,43.841848825949064,3,91.26578635920808,0,650
0x043bd112d6db10daa0f15a255697d0b88e3daf43,9,76.8632714527257,3,31.514589691614383,2,15.761789917098344,3,17.00367886466033,0,650
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,4,274.43497174071973,4,80.02925973094656,2,80.0070906690618,2,85.04750732870704,0,650
0x044c9a9b81b28f344ee80db712af9ee6f1bc65d5,1,996.4470778527162,1,6.00093558391631e+20,1,6.036470304283423e+20,6,4.5698909537801326e+20,0,650
0x000e840a3122ec28d0c29321db172375cb049762,5,967.8323802710293,2,216.8257036891647,2,217.3913973215126,1,267.2482136741055,0,650
0x000deb0c92e6d3da7f77ed01b8473b3f7f4efc39,1,760.4061861653314,3,886.7244790708098,2,503.6501564107848,2,502.2313169970222,0,650
0x021ac46670e1c00e1151bb6dd05b4d1bb10aa4ca,14,7.802137009000787e-07,2,6.02778698050219e-07,2,4.99230842892567e-07,3,6.355753684874067e-07,0,650
0x02d7da92ffbe43fc603bb8b5c5ccc032dc616d51,4,25385.45297067307,4,38520.50947983978,1,38649.1432819836,2,24272.120673818816,0,650
0x01b19a62cba8bbc553b0137257f72371c826c403,4,317.9275134523271,2,197.53648807367773,3,197.37637007967285,3,315.7819908265242,0,650
0x03ef433cfeb13c0ed1242557fbdbd716478fddc4,6,424.9957522916764,2,267.48522410962227,4,206.28139491544397,8,322.8425375909524,0,650
0x03dda9a1e37e1be2585dfa97167ffe9e8078c836,1,508.9896000000005,2,595.959496279677,2,200.82409787950152,0,0.0,0,650
0x05a4a3c1fe0916ec75df97a03cb0d8b8408ec402,4,523.8589929881355,2,144.50333844525255,2,144.8324724912318,2,257.15522649330177,0,650
0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87,2,16.32867477102489,3,3.4621088575080233e+18,1,2.9575612542690217e+18,0,0.0,0,650
0x02fafec4c577431e5229f01df088cb699a7cc691,9,77.9236854794799,4,11.542339558748392,2,10.116784066023673,7,90.64755546621285,0,650
0x000a27ba176083e4b50177378cbe7469a00dd557,4,277.8849972393591,2,160.38631003803744,2,160.22581757470167,4,276.87438607237016,0,650
0x00d9d164c3cdc126d33d541fe6e0cd55f4d4ed63,10,997.2267925192899,8,487.4237392079475,2,126.3018355470228,1,123.4312986054097,0,650
0x0305cf6d8af11679eee6aa68c528ed25f837aa4f,10,16392.082849113543,1,9951.342095926946,5,17613.210857243605,10,31222.659952842514,0,649
0x01cc1a92aafe7e49a0f18c3fafd3684ea829d9a4,1,49618.12461194423,0,0.0,0,0.0,3,148807.8633425024,0,649
0x0037aca1c1c45787a95c11dfaabed6308dc2ff80,3,49782.89705733511,0,0.0,0,0.0,6,49619.70453964826,0,649
0x007b003c4d0145b512286494d5ae123aeef29d9e,12,48856.61173386184,0,0.0,0,0.0,11,36545.04384166729,0,648
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,3,48382.023865253796,0,0.0,0,0.0,1,48235.32574192325,0,648
0x01af60b03e2b9cbf947568552462f9182b959db0,12,74289.56726612024,10,59101.33869004934,1,7732.826995846315,1,7732.826995846315,0,647
0x008426fc298852d92a4a2b3607aa384a51c4b65a,1,22386.058948002425,1,7803.572597150078,1,7796.322495818378,1,22365.259486410647,0,647
0x03161e579198971cff2dd1769da7758e34b6976c,1,22558.9358472647,1,6976.155641382553,1,6976.155641382553,1,22558.93478860705,0,647
0x00c7a23058e32effe114e99623b0df28861527d4,4,46276.20272140613,0,0.0,0,0.0,2,42897.38675190316,0,646
0x0572826741f58b2ffabc6fe2b196ea77993442d8,3,98.47290796427637,5,5726.019103105554,2,4.792581317959497e-07,1,99.54701091016531,0,644
0x04c444bcd609e73fa141cdeb401f9b6ce83d7cbd,3,117023.16928167392,3,9.015964090378372e+22,0,0.0,0,0.0,0,642
0x019d10463c5c800b84d6527e112e131109611527,1,16494.077766472026,1,5711.920000000009,1,5711.920000000009,1,16494.076975085514,0,641
0x05255995c8c766e4f71c48c0dd3c3e001d9a34d2,1,15204.233281710403,1,4591.941072825123,1,4591.941072825123,1,15204.22569401039,0,640
0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,3,40265.0023591268,0,0.0,0,0.0,1,1.9978528466720213e+21,0,640
0x02803ab2f41603f75d57ab98871baf84b0c80e90,26,15863.146031398295,1,2503.6119477025027,1,2538.8103185989403,0,0.0,0,640
0x05ec08e0f92b0077e64ae43785b91ac248889629,0,0.0,1,18386.24685813487,2,33465.25533988805,7,5.721733181238199e+21,0,640
0x022ce4715b44ef6f0ead8561b29da676928d16f3,2,17485.084346300035,1,3473.828645010037,4,68.12852214660754,0,0.0,0,639
0x03240c50823411981a719e3f59b12476d653e67f,1,39744.36741304824,0,0.0,0,0.0,0,0.0,0,639
0x05f7ecf97b445a44b25ed19cd81f6e254c6ea7ff,10,14441.753707434538,2,714.9592051562981,1,500.45771604011327,5,6633.400630951461,0,639
0x021b65231f1b70a5bc05e3f6099339494b72275c,1,13878.961099270527,1,3999.961077419166,1,3999.961077419166,1,13878.960281755,0,638
0x01d9c396e5eeb80380af396b758f10c01100bbb7,17,37321.11915783619,0,0.0,0,0.0,10,60540.169284699776,0,637
0x01d83a95e445a001194ab79a4d7cda5acfcf6dc1,1,11009.459431452055,1,3196.1484756300015,1,3196.1484756300015,1,11009.459431452055,0,636
0x0618c450370822c5cb25ec143a3008230d8e2c12,1,35309.76624386487,0,0.0,0,0.0,4,7.151780428119307e+21,0,635
0x0388efdfbd5f519f6c63319b5710d5231dd64868,7,11936.925165944574,2,3208.2445696250957,1,1261.5410859040285,0,0.0,0,634
0x02f0e7c42da6ae4eea04c1df5f83f8178d33cc0b,5,9320.70164485002,1,2.243520400221962e-07,2,2.1483617299888843e-07,2,7322.606159429965,0,634
0x02535f81854b731a185a765286f7196c6c2b63a4,3,9432.16981000476,1,40084.013074839764,1,39955.63158610055,7,1.9517752998141348e+23,0,634
0x059e51c98c0a5b89624e8c1937a001dbeaceda8c,2,11804.110081471988,2,8109.151247239597,1,5935.013708806848,1,7418.698994978932,0,634
0x0564172c94b328dbc7e138a4e6d7214351badec3,2,34216.56591007967,0,0.0,0,0.0,1,5062.758703407938,0,634
0x0520e146a8eb11276ae1b4afdb9ab02bdb27b831,2,225.0424287835036,1,8792.675792133772,3,17579.807701846396,3,1.2126045203923906e+21,0,634
0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,7,12927.310186267423,14,7906.9461540077855,1,3625.221935017321,6,4354.45421442091,0,633
0x005bf9036a459545ec86252db2a37667a5823b94,1,8347.219430104515,1,2096.6285129568246,1,2096.6285129568246,1,8347.219430104515,0,633
